1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lemma	1_anno_scriptorium:new_sent	1_anno_scriptorium:norm	1_anno_scriptorium:pos	2_id	2_span	2_anno_scriptorium:func	2_anno_scriptorium:lemma	2_anno_scriptorium:new_sent	2_anno_scriptorium:norm	2_anno_scriptorium:pos
5840800	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5840805	ⲁⲗⲁⲥⲥⲁ	nmod	ⲑⲁⲗⲁⲥⲥⲁ	'NULL'	ϩⲁⲗⲁⲥⲥⲁ	N
5841308	ⲙⲟⲟⲩⲧ̅	acl:relcl	ⲙⲟⲩⲟⲩⲧ	'NULL'	ⲙⲟⲟⲩⲧ	VSTAT	5841311	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5903324	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5903327	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5904048	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5904055	ϩⲁ	case	ϩⲁ	'NULL'	ϩⲁ	PREP
5904367	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5904371	ⲁⲏ̅	obl	ϩⲁⲏ	'NULL'	ϩⲁⲏ	N
5904535	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5904538	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5904634	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5904639	ⲓⲗⲏ̅ⲙ̅	obl	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
5906022	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5906027	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5906071	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5906076	ⲏⲡ̅	acl:relcl	ϩⲱⲡ	'NULL'	ϩⲏⲡ	VSTAT
5907332	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5907338	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5907544	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5907547	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5907588	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5907591	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5908275	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5908279	ⲏ	obl	ϩⲏ	'NULL'	ϩⲏ	N
5908483	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5908487	ⲁⲗⲁⲥⲥⲁ	conj	ϩⲁⲗⲁⲥⲥⲁ	'NULL'	ϩⲁⲗⲁⲥⲥⲁ	N
5909304	ⲟⲩⲱⲧ̅	nmod	ⲟⲩⲱⲧ	'NULL'	ⲟⲩⲱⲧ	N	5909308	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5910834	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5910839	ϩⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5911083	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5911088	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5912178	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5912183	ϩⲓϫⲙ̅	case	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲙ	PREP
5913089	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5913094	ⲁⲗⲁⲥⲥⲁ	obj	ϩⲁⲗⲁⲥⲥⲁ	'NULL'	ϩⲁⲗⲁⲥⲥⲁ	N
5913301	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5913304	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5916442	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5916447	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5917248	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5917253	ⲓⲗⲏ̅ⲙ̅	obl	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
5917723	ⲕⲉⲧ	ccomp	ⲕⲱⲧ	'NULL'	ⲕⲉⲧ	V	5917728	ϩⲉⲛ	det	ⲟⲩ	'NULL'	ϩⲉⲛ	ART
5918130	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5918135	ⲓⲗⲏ̅ⲙ̅	obj	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
5920325	ϨⲞⲞⲨⲦ	nmod	ϩⲟⲟⲩⲧ	'NULL'	ϩⲟⲟⲩⲧ	N	5920328	ϨⲒ	cc	ϩⲓ	'NULL'	ϩⲓ	PREP
5922555	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5922558	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5922948	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5922955	ⲟⲙⲟⲗⲟⲅⲓⲁ	obl	ϩⲟⲙⲟⲗⲟⲅⲓⲁ	'NULL'	ϩⲟⲙⲟⲗⲟⲅⲓⲁ	N
5924962	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5924965	ⲉ	nmod	ϩⲉ	'NULL'	ϩⲉ	N
5925108	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5925111	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5925346	ⲉⲓⲱⲧ	nmod	ⲉⲓⲱⲧ	'NULL'	ⲉⲓⲱⲧ	N	5925350	ϩⲣⲱⲙⲁⲛⲟⲥ	nsubj	ϩⲣⲱⲙⲁⲛⲟⲥ	'NULL'	ϩⲣⲱⲙⲁⲛⲟⲥ	NPROP
5926707	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5926710	ϩⲓϫⲙ̅	case	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲙ	PREP
5928344	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5928347	ϩⲙⲟⲟⲥ	acl:relcl	ϩⲙⲟⲟⲥ	'NULL'	ϩⲙⲟⲟⲥ	V
5928515	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5928518	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5928606	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5928609	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5928676	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5928680	ⲏ	obl	ϩⲏ	'NULL'	ϩⲏ	N
5929716	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5929719	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5929889	ⲕⲱϩⲧ̅	nmod	ⲕⲱϩⲧ	'NULL'	ⲕⲱϩⲧ	N	5929892	ϩⲓⲧⲛ̅	case	ϩⲓⲧⲛ	'NULL'	ϩⲓⲧⲛ	PREP
5929945	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5929948	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5930192	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5930197	ϩⲏⲡ	acl:relcl	ϩⲱⲡ	'NULL'	ϩⲏⲡ	VSTAT
5933549	ⲣⲏⲧ	obj	ⲣⲏⲧ	'NULL'	ⲣⲏⲧ	N	5933552	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5933827	ϭⲟⲧ	conj	ϭⲟⲧ	'NULL'	ϭⲟⲧ	N	5933830	ϩⲁϩⲧⲛ̅	cc	ϩⲁϩⲧⲛ	'NULL'	ϩⲁϩⲧⲛ	PREP
5934934	ⲉⲥⲏⲧ	obl	ⲉⲥⲏⲧ	'NULL'	ⲉⲥⲏⲧ	N	5934937	ϩⲓ	case	ϩⲓ	'NULL'	ϩⲓ	PREP
5934942	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5934946	ⲏ	obl	ϩⲏ	'NULL'	ϩⲏ	N
5938830	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5938833	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5940084	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5940087	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5941555	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5941558	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5941618	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5941621	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5942388	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5942392	ⲁⲯⲓⲥ	obj	ϩⲁⲯⲓⲥ	'NULL'	ϩⲁⲯⲓⲥ	N
5943166	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5943169	ⲏ	obl	ϩⲏ	'NULL'	ϩⲏ	N
5943366	ⲉ ⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5943372	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5943730	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5943734	ⲟⲧⲉ	obl	ϩⲟⲧⲉ	'NULL'	ϩⲟⲧⲉ	N
5943923	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5943926	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5943967	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5943970	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5944134	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5944137	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5944189	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5944192	ⲏ	obl	ϩⲏ	'NULL'	ϩⲏ	N
5944323	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5944327	ⲟⲧⲉ	obj	ϩⲟⲧⲉ	'NULL'	ϩⲟⲧⲉ	N
5946144	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5946148	ⲏ	obl	ϩⲏ	'NULL'	ϩⲏ	N
5947252	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5947257	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5947399	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5947402	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5947905	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5947908	ⲉ	obj	ϩⲉ	'NULL'	ϩⲉ	N
5949067	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5949070	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
5949516	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5949519	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
5951426	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5951431	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5952008	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5952013	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5952988	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5952993	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5953378	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5953383	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5953529	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5953532	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5954881	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5954886	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5955003	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5955006	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5955025	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5955030	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5955057	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5955062	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5955307	ⲑ	nsubj	ⲡ	'NULL'	ⲧ	ART	5955310	ⲏⲡ	acl:relcl	ϩⲱⲡ	'NULL'	ϩⲏⲡ	VSTAT
5955541	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5955544	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5955847	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5955850	ⲉ	obj	ϩⲉ	'NULL'	ϩⲉ	N
5957518	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5957521	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5957647	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5957650	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5958834	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5958839	ϩⲓϫⲱ	case	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲱ	PREP
5960534	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5960539	ϩⲓⲣⲙ̅	case	ϩⲓⲣⲛ	'NULL'	ϩⲓⲣⲙ	PREP
5961019	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5961023	ⲟⲧⲉ	obl	ϩⲟⲧⲉ	'NULL'	ϩⲟⲧⲉ	N
5961121	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5961124	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5961476	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5961480	ⲁⲏ	obl	ϩⲁⲏ	'NULL'	ϩⲁⲏ	N
5961790	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5961793	ⲉ	ccomp	ϩⲉ	'NULL'	ϩⲉ	N
5962574	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5962577	ⲉ	obj	ϩⲉ	'NULL'	ϩⲉ	N
5962640	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5962645	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5963364	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5963367	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5965339	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5965342	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5965627	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5965632	ϩⲏⲛ	acl:relcl	ϩⲱⲛ	'NULL'	ϩⲏⲛ	VSTAT
5967667	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5967670	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5968128	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5968132	ⲏ	obl	ϩⲏ	'NULL'	ϩⲏ	N
5970717	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5970720	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5972252	ϩⲏⲧ	nsubj	ϩⲏⲧ	'NULL'	ϩⲏⲧ	N	5972255	ϩⲣⲟϣ	advcl	ϩⲣⲟϣ	'NULL'	ϩⲣⲟϣ	V
5972361	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5972364	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5972409	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5972412	ϩⲙⲟⲟⲥ	acl:relcl	ϩⲙⲟⲟⲥ	'NULL'	ϩⲙⲟⲟⲥ	V
5980360	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5980365	ϩⲟⲥⲉ	acl:relcl	ϩⲓⲥⲉ	'NULL'	ϩⲟⲥⲉ	VSTAT
5980384	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5980389	ϩⲓϫⲙ̅	case	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲙ	PREP
5980460	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5980464	ⲟⲧⲉ	acl:relcl	ϩⲟⲧⲉ	'NULL'	ϩⲟⲧⲉ	N
5980570	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5980575	ϩⲁ	case	ϩⲁ	'NULL'	ϩⲁ	PREP
5980647	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5980650	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5980977	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5980980	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5981006	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5981009	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5981364	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5981367	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5981560	ⲑⲉ	det	ⲡ	'NULL'	ⲧ	ART	5981564	ⲑⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5981912	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5981919	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5982749	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5982752	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5984401	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5984406	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5985614	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5985617	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5985727	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5985730	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5986303	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5986306	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
5986381	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5986386	ⲉⲗⲡⲓⲥ	nsubj	ϩⲉⲗⲡⲓⲥ	'NULL'	ϩⲉⲗⲡⲓⲥ	N
5986460	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5986463	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5987390	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5987393	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5987708	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5987713	ⲁⲗⲁⲥⲥⲁ	obl	ϩⲁⲗⲁⲥⲥⲁ	'NULL'	ϩⲁⲗⲁⲥⲥⲁ	N
5987739	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5987742	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5987754	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5987757	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5988002	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5988005	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5988134	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5988137	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5988495	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5988500	ϩⲓⲃⲟⲗ	acl:relcl	ϩⲓⲃⲟⲗ	'NULL'	ϩⲓⲃⲟⲗ	ADV
5988679	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5988682	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5994202	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5994207	ϩⲓϫⲱ	case	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲱ	PREP
5994306	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5994310	ⲁⲏ	obl	ϩⲁⲏ	'NULL'	ϩⲁⲏ	N
5994581	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5994585	ⲏ	obl	ϩⲏ	'NULL'	ϩⲏ	N
5995499	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5995504	ϩⲓⲃⲟⲗ	acl:relcl	ϩⲓⲃⲟⲗ	'NULL'	ϩⲓⲃⲟⲗ	ADV
5995588	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5995594	ⲁⲏ	nsubj	ϩⲁⲏ	'NULL'	ϩⲁⲏ	N
5996351	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5996354	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5996393	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5996398	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5996923	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5996928	ϩⲟⲥⲉ	acl:relcl	ϩⲓⲥⲉ	'NULL'	ϩⲟⲥⲉ	VSTAT
5998514	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5998517	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5998724	ⲟⲩⲱⲧ	nmod	ⲟⲩⲱⲧ	'NULL'	ⲟⲩⲱⲧ	N	5998727	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5999425	ⲧ	obj	ⲁⲛⲟⲕ	'NULL'	ⲧ	PPERO	5999428	ϩⲙ̅	case	ϩⲛ	'NULL'	ϩⲙ	PREP
5999461	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5999464	ⲉ	obj	ϩⲉ	'NULL'	ϩⲉ	N
6000128	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	6000131	ϩⲟⲥⲉ	acl:relcl	ϩⲓⲥⲉ	'NULL'	ϩⲟⲥⲉ	VSTAT
6000618	ϫⲓ ⲙⲟⲉⲓⲧ	advcl	ϫⲓⲙⲟⲉⲓⲧ	'NULL'	ϫⲓⲙⲟⲉⲓⲧ	V	6000623	ϩⲏⲧ	obl:npmod	ϩⲏⲧ	'NULL'	ϩⲏⲧ	N
6000687	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6000690	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
6001343	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6001346	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
6001594	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	6001599	ϩⲁ	case	ϩⲁ	'NULL'	ϩⲁ	PREP
6002466	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6002469	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
6002691	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6002695	ⲏ	obl	ϩⲏ	'NULL'	ϩⲏ	N
6002872	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6002877	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
6003044	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6003047	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
6004480	ⲧ̅	obj	ⲁⲛⲟⲕ	'NULL'	ⲧ	PPERO	6004483	ϩⲙ̅	case	ϩⲛ	'NULL'	ϩⲙ	PREP
6008344	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6008349	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
6009071	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6009074	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
6009102	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6009105	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
6009426	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6009430	ⲟⲧⲉ	obj	ϩⲟⲧⲉ	'NULL'	ϩⲟⲧⲉ	N
6010813	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6010817	ⲏ	obl	ϩⲏ	'NULL'	ϩⲏ	N
6010979	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	6010982	ϩⲓ·ϫⲱ	acl:relcl	ϩⲓ·ϫⲱ	'NULL'	ϩⲓ·ϫⲱ	V
6013649	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6013653	ⲟⲧⲉ	nmod	ϩⲟⲧⲉ	'NULL'	ϩⲟⲧⲉ	N
6014267	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6014270	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
6015613	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6015616	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
6016076	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6016080	ⲏ	obl	ϩⲏ	'NULL'	ϩⲏ	N
6016765	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6016768	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
6017914	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	6017917	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
6018170	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	6018173	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
6019757	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	6019762	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
